Topic,temperature1,temperature2,AverageSimilarity
35,1.0,1.75,0.8986795
35,1.0,2.0,0.8464328
35,1.25,0.0,0.96280235
35,1.25,0.25,0.9627612
35,1.25,0.5,0.96274054
35,1.25,0.75,0.9415055
35,1.25,1.0,0.9272211
35,1.25,1.25,0.93134385
35,1.25,1.5,0.8653439
35,1.25,1.75,0.89863795
35,1.25,2.0,0.8483293
35,1.5,0.0,0.89428514
35,1.5,0.25,0.8943034
35,1.5,0.5,0.8943126
35,1.5,0.75,0.87810916
35,1.5,1.0,0.8686978
35,1.5,1.25,0.86534387
35,1.5,1.5,0.8243078
35,1.5,1.75,0.8470903
35,1.5,2.0,0.8028216
35,1.75,0.0,0.9270693
35,1.75,0.25,0.927029
35,1.75,0.5,0.9270088
35,1.75,0.75,0.91139525
35,1.75,1.0,0.8986795
35,1.75,1.25,0.898638
35,1.75,1.5,0.8470903
35,1.75,1.75,0.88065386
35,1.75,2.0,0.831095
35,2.0,0.0,0.8713774
35,2.0,0.25,0.8715271
35,2.0,0.5,0.871602
35,2.0,0.75,0.8589398
35,2.0,1.0,0.8464328
35,2.0,1.25,0.8483293
35,2.0,1.5,0.8028216
35,2.0,1.75,0.8310949
35,2.0,2.0,0.7981617
36,0.0,0.0,1.0
36,0.0,0.25,0.9839313
36,0.0,0.5,0.9521967
36,0.0,0.75,0.9518105
36,0.0,1.0,0.8928357
36,0.0,1.25,0.8999445
36,0.0,1.5,0.86392945
36,0.0,1.75,0.81647056
36,0.0,2.0,0.7022261
36,0.25,0.0,0.9839312
36,0.25,0.25,0.97318953
36,0.25,0.5,0.95083475
36,0.25,0.75,0.9490411
36,0.25,1.0,0.89458543
36,0.25,1.25,0.90661484
36,0.25,1.5,0.8645989
36,0.25,1.75,0.81792283
36,0.25,2.0,0.70805895
36,0.5,0.0,0.9521967
36,0.5,0.25,0.9508348
36,0.5,0.5,0.94557524
36,0.5,0.75,0.94087774
36,0.5,1.0,0.8950754
36,0.5,1.25,0.91633993
36,0.5,1.5,0.8624054
36,0.5,1.75,0.8193481
36,0.5,2.0,0.7173495
36,0.75,0.0,0.9518105
36,0.75,0.25,0.94904107
36,0.75,0.5,0.94087774
36,0.75,0.75,0.93829024
36,0.75,1.0,0.8940309
36,0.75,1.25,0.9136208
36,0.75,1.5,0.864079
36,0.75,1.75,0.8197302
36,0.75,2.0,0.7156876
36,1.0,0.0,0.8928356
36,1.0,0.25,0.89458543
36,1.0,0.5,0.8950754
36,1.0,0.75,0.8940309
36,1.0,1.0,0.8669619
36,1.0,1.25,0.8865618
36,1.0,1.5,0.8410611
36,1.0,1.75,0.8048466
36,1.0,2.0,0.70317996
36,1.25,0.0,0.89994437
36,1.25,0.25,0.9066148
36,1.25,0.5,0.91633993
36,1.25,0.75,0.9136208
36,1.25,1.0,0.88656175
36,1.25,1.25,0.9162353
36,1.25,1.5,0.8573148
36,1.25,1.75,0.82087356
36,1.25,2.0,0.722706
36,1.5,0.0,0.86392945
36,1.5,0.25,0.8645989
36,1.5,0.5,0.8624054
36,1.5,0.75,0.864079
36,1.5,1.0,0.8410611
36,1.5,1.25,0.85731477
36,1.5,1.5,0.82293373
36,1.5,1.75,0.78463453
36,1.5,2.0,0.6815979
36,1.75,0.0,0.81647056
36,1.75,0.25,0.81792283
36,1.75,0.5,0.81934816
36,1.75,0.75,0.81973016
36,1.75,1.0,0.8048466
36,1.75,1.25,0.82087356
36,1.75,1.5,0.78463453
36,1.75,1.75,0.7635296
36,1.75,2.0,0.6602745
36,2.0,0.0,0.7022261
36,2.0,0.25,0.708059
36,2.0,0.5,0.7173495
36,2.0,0.75,0.7156875
36,2.0,1.0,0.70317996
36,2.0,1.25,0.7227061
36,2.0,1.5,0.68159795
36,2.0,1.75,0.6602745
36,2.0,2.0,0.60195845
37,0.0,0.0,1.0
37,0.0,0.25,1.0
37,0.0,0.5,1.0
37,0.0,0.75,1.0
37,0.0,1.0,0.95167524
37,0.0,1.25,0.9525582
37,0.0,1.5,0.9815225
37,0.0,1.75,0.8803035
37,0.0,2.0,0.8209029
37,0.25,0.0,1.0
37,0.25,0.25,1.0
37,0.25,0.5,1.0
37,0.25,0.75,1.0
37,0.25,1.0,0.95167524
37,0.25,1.25,0.9525582
37,0.25,1.5,0.9815225
37,0.25,1.75,0.8803035
37,0.25,2.0,0.8209029
37,0.5,0.0,1.0
37,0.5,0.25,1.0
37,0.5,0.5,1.0
37,0.5,0.75,1.0
37,0.5,1.0,0.95167524
37,0.5,1.25,0.9525582
37,0.5,1.5,0.9815225
37,0.5,1.75,0.8803035
37,0.5,2.0,0.8209029
37,0.75,0.0,1.0
37,0.75,0.25,1.0
37,0.75,0.5,1.0
37,0.75,0.75,1.0
37,0.75,1.0,0.95167524
37,0.75,1.25,0.9525582
37,0.75,1.5,0.9815225
37,0.75,1.75,0.8803035
37,0.75,2.0,0.8209029
37,1.0,0.0,0.95167524
37,1.0,0.25,0.95167524
37,1.0,0.5,0.95167524
37,1.0,0.75,0.95167524
37,1.0,1.0,0.91029006
37,1.0,1.25,0.9098551
37,1.0,1.5,0.93570954
37,1.0,1.75,0.8449987
37,1.0,2.0,0.79194254
37,1.25,0.0,0.9525583
37,1.25,0.25,0.9525583
37,1.25,0.5,0.9525583
37,1.25,0.75,0.9525583
37,1.25,1.0,0.9098552
37,1.25,1.25,0.91087973
37,1.25,1.5,0.9363332
37,1.25,1.75,0.84332174
37,1.25,2.0,0.7907121
37,1.5,0.0,0.9815225
37,1.5,0.25,0.9815225
37,1.5,0.5,0.9815225
37,1.5,0.75,0.9815225
37,1.5,1.0,0.93570954
37,1.5,1.25,0.9363332
37,1.5,1.5,0.96480554
37,1.5,1.75,0.86793345
37,1.5,2.0,0.81027484
37,1.75,0.0,0.8803035
37,1.75,0.25,0.8803035
37,1.75,0.5,0.8803035
37,1.75,0.75,0.8803035
37,1.75,1.0,0.8449986
37,1.75,1.25,0.8433217
37,1.75,1.5,0.86793345
37,1.75,1.75,0.8050637
37,1.75,2.0,0.74641156
37,2.0,0.0,0.82090294
37,2.0,0.25,0.82090294
37,2.0,0.5,0.82090294
37,2.0,0.75,0.82090294
37,2.0,1.0,0.7919424
37,2.0,1.25,0.7907121
37,2.0,1.5,0.81027484
37,2.0,1.75,0.74641156
37,2.0,2.0,0.7086345
38,0.0,0.0,1.0000001
38,0.0,0.25,1.0000001
38,0.0,0.5,0.903569
38,0.0,0.75,0.8865288
38,0.0,1.0,0.8403946
38,0.0,1.25,0.8939844
38,0.0,1.5,0.80605936
38,0.0,1.75,0.8933177
38,0.0,2.0,0.7473891
38,0.25,0.0,1.0000001
38,0.25,0.25,1.0000001
38,0.25,0.5,0.903569
38,0.25,0.75,0.8865288
38,0.25,1.0,0.8403947
38,0.25,1.25,0.8939844
38,0.25,1.5,0.80605936
38,0.25,1.75,0.8933178
38,0.25,2.0,0.7473891
38,0.5,0.0,0.90356886
38,0.5,0.25,0.903569
38,0.5,0.5,0.8662256
38,0.5,0.75,0.85904086
38,0.5,1.0,0.83319396
38,0.5,1.25,0.86522794
38,0.5,1.5,0.8210319
38,0.5,1.75,0.8718312
38,0.5,2.0,0.74545777
38,0.75,0.0,0.8865288
38,0.75,0.25,0.8865288
38,0.75,0.5,0.8590409
38,0.75,0.75,0.8535743
38,0.75,1.0,0.8310387
38,0.75,1.25,0.85945076
38,0.75,1.5,0.8226419
38,0.75,1.75,0.8670625
38,0.75,2.0,0.744696
38,1.0,0.0,0.84039474
38,1.0,0.25,0.84039474
38,1.0,0.5,0.8331939
38,1.0,0.75,0.83103883
38,1.0,1.0,0.81761557
38,1.0,1.25,0.83750856
38,1.0,1.5,0.8170917
38,1.0,1.75,0.84894925
38,1.0,2.0,0.7341189
38,1.25,0.0,0.8939844
38,1.25,0.25,0.8939844
38,1.25,0.5,0.86522794
38,1.25,0.75,0.8594507
38,1.25,1.0,0.83750856
38,1.25,1.25,0.8676579
38,1.25,1.5,0.82881683
38,1.25,1.75,0.8750221
38,1.25,2.0,0.7512588
38,1.5,0.0,0.80605924
38,1.5,0.25,0.80605924
38,1.5,0.5,0.82103187
38,1.5,0.75,0.8226419
38,1.5,1.0,0.8170917
38,1.5,1.25,0.82881683
38,1.5,1.5,0.8255152
38,1.5,1.75,0.84361887
38,1.5,2.0,0.7357358
38,1.75,0.0,0.8933178
38,1.75,0.25,0.8933178
38,1.75,0.5,0.8718311
38,1.75,0.75,0.8670625
38,1.75,1.0,0.84894925
38,1.75,1.25,0.8750221
38,1.75,1.5,0.84361887
38,1.75,1.75,0.8877136
38,1.75,2.0,0.7597812
38,2.0,0.0,0.7473891
38,2.0,0.25,0.7473891
38,2.0,0.5,0.7454577
38,2.0,0.75,0.744696
38,2.0,1.0,0.73411894
38,2.0,1.25,0.7512588
38,2.0,1.5,0.7357358
38,2.0,1.75,0.7597812
38,2.0,2.0,0.6848909
39,0.0,0.0,1.0
39,0.0,0.25,0.96432114
39,0.0,0.5,0.9863895
39,0.0,0.75,0.9378561
39,0.0,1.0,0.80882156
39,0.0,1.25,0.68733823
39,0.0,1.5,0.724612
39,0.0,1.75,0.8466857
39,0.0,2.0,0.70347726
39,0.25,0.0,0.96432114
39,0.25,0.25,0.93221015
39,0.25,0.5,0.95242006
39,0.25,0.75,0.90802526
39,0.25,1.0,0.79240096
39,0.25,1.25,0.6803705
39,0.25,1.5,0.7123719
39,0.25,1.75,0.8243077
39,0.25,2.0,0.69145185
39,0.5,0.0,0.98638964
39,0.5,0.25,0.9524201
39,0.5,0.5,0.97414017
39,0.5,0.75,0.9274472
39,0.5,1.0,0.80730605
39,0.5,1.25,0.6888185
39,0.5,1.5,0.7232614
39,0.5,1.75,0.8399397
39,0.5,2.0,0.70372146
39,0.75,0.0,0.9378561
39,0.75,0.25,0.90802526
39,0.75,0.5,0.9274472
39,0.75,0.75,0.8878877
39,0.75,1.0,0.78231466
39,0.75,1.25,0.67949325
39,0.75,1.5,0.70767665
39,0.75,1.75,0.8089653
39,0.75,2.0,0.68647873
39,1.0,0.0,0.80882156
39,1.0,0.25,0.7924009
39,1.0,0.5,0.80730605
39,1.0,0.75,0.7823146
39,1.0,1.0,0.7412134
39,1.0,1.25,0.6657141
39,1.0,1.5,0.67177874
39,1.0,1.75,0.7345679
39,1.0,2.0,0.6586203
39,1.25,0.0,0.68733823
39,1.25,0.25,0.6803705
39,1.25,0.5,0.6888185
39,1.25,0.75,0.6794932
39,1.25,1.0,0.6657141
39,1.25,1.25,0.62896997
39,1.25,1.5,0.6220043
39,1.25,1.75,0.6514907
39,1.25,2.0,0.6027161
39,1.5,0.0,0.724612
39,1.5,0.25,0.7123719
39,1.5,0.5,0.7232614
39,1.5,0.75,0.70767665
39,1.5,1.0,0.67177874
39,1.5,1.25,0.6220043
39,1.5,1.5,0.63178664
39,1.5,1.75,0.66906255
39,1.5,2.0,0.6067497
39,1.75,0.0,0.84668565
39,1.75,0.25,0.8243076
39,1.75,0.5,0.8399397
39,1.75,0.75,0.8089652
39,1.75,1.0,0.73456794
39,1.75,1.25,0.6514906
39,1.75,1.5,0.66906255
39,1.75,1.75,0.7506022
39,1.75,2.0,0.6478955
39,2.0,0.0,0.7034773
39,2.0,0.25,0.69145185
39,2.0,0.5,0.70372146
39,2.0,0.75,0.68647873
39,2.0,1.0,0.6586203
39,2.0,1.25,0.60271615
39,2.0,1.5,0.6067497
39,2.0,1.75,0.6478955
39,2.0,2.0,0.60406965
40,0.0,0.0,0.9722634
40,0.0,0.25,0.9312986
40,0.0,0.5,0.83678985
40,0.0,0.75,0.8300117
40,0.0,1.0,0.77390444
40,0.0,1.25,0.75565505
40,0.0,1.5,0.75137544
40,0.0,1.75,0.73469526
40,0.0,2.0,0.5939691
40,0.25,0.0,0.9312987
40,0.25,0.25,0.9040767
40,0.25,0.5,0.8240928
40,0.25,0.75,0.822769
40,0.25,1.0,0.7769844
40,0.25,1.25,0.76465696
40,0.25,1.5,0.75217545
40,0.25,1.75,0.73564446
40,0.25,2.0,0.5953243
40,0.5,0.0,0.8367898
40,0.5,0.25,0.8240927
40,0.5,0.5,0.7758836
40,0.5,0.75,0.77835053
40,0.5,1.0,0.75175893
40,0.5,1.25,0.7356399
40,0.5,1.5,0.7246229
40,0.5,1.75,0.7090895
40,0.5,2.0,0.5731331
40,0.75,0.0,0.83001167
40,0.75,0.25,0.822769
40,0.75,0.5,0.77835053
40,0.75,0.75,0.79261935
40,0.75,1.0,0.76713043
40,0.75,1.25,0.74359405
40,0.75,1.5,0.7342662
40,0.75,1.75,0.7212393
40,0.75,2.0,0.5872227
40,1.0,0.0,0.7739043
40,1.0,0.25,0.7769844
40,1.0,0.5,0.7517589
40,1.0,0.75,0.7671305
40,1.0,1.0,0.7559085
40,1.0,1.25,0.73116666
40,1.0,1.5,0.7202917
40,1.0,1.75,0.70867157
40,1.0,2.0,0.57376254
40,1.25,0.0,0.75565505
40,1.25,0.25,0.76465696
40,1.25,0.5,0.7356399
40,1.25,0.75,0.74359405
40,1.25,1.0,0.73116666
40,1.25,1.25,0.74051416
40,1.25,1.5,0.7072078
40,1.25,1.75,0.691149
40,1.25,2.0,0.56102204
40,1.5,0.0,0.75137544
40,1.5,0.25,0.75217545
40,1.5,0.5,0.7246229
40,1.5,0.75,0.7342662
40,1.5,1.0,0.72029173
40,1.5,1.25,0.7072078
40,1.5,1.5,0.6968346
40,1.5,1.75,0.680878
40,1.5,2.0,0.5510212
40,1.75,0.0,0.7346952
40,1.75,0.25,0.73564446
40,1.75,0.5,0.70908946
40,1.75,0.75,0.7212393
40,1.75,1.0,0.70867157
40,1.75,1.25,0.691149
40,1.75,1.5,0.680878
40,1.75,1.75,0.6766717
40,1.75,2.0,0.541231
40,2.0,0.0,0.5939691
40,2.0,0.25,0.5953243
40,2.0,0.5,0.5731331
40,2.0,0.75,0.5872227
40,2.0,1.0,0.57376254
40,2.0,1.25,0.56102204
40,2.0,1.5,0.5510212
40,2.0,1.75,0.541231
40,2.0,2.0,0.4888939
41,0.0,0.0,0.9300133
41,0.0,0.25,0.9300133
41,0.0,0.5,0.91738105
41,0.0,0.75,0.89499855
41,0.0,1.0,0.8503201
41,0.0,1.25,0.870794
41,0.0,1.5,0.8275549
41,0.0,1.75,0.858653
41,0.0,2.0,0.7529545
41,0.25,0.0,0.9300133
41,0.25,0.25,0.9300133
41,0.25,0.5,0.91738105
41,0.25,0.75,0.89499855
41,0.25,1.0,0.8503202
41,0.25,1.25,0.870794
41,0.25,1.5,0.8275549
41,0.25,1.75,0.85865295
41,0.25,2.0,0.7529545
41,0.5,0.0,0.917381
41,0.5,0.25,0.917381
41,0.5,0.5,0.90765375
41,0.5,0.75,0.88694155
41,0.5,1.0,0.8466589
41,0.5,1.25,0.86715156
41,0.5,1.5,0.8232205
41,0.5,1.75,0.8563851
41,0.5,2.0,0.75498575
41,0.75,0.0,0.89499855
41,0.75,0.25,0.89499855
41,0.75,0.5,0.88694155
41,0.75,0.75,0.8752978
41,0.75,1.0,0.8470917
41,0.75,1.25,0.8464943
41,0.75,1.5,0.81970793
41,0.75,1.75,0.83898133
41,0.75,2.0,0.753116
41,1.0,0.0,0.8503202
41,1.0,0.25,0.8503202
41,1.0,0.5,0.84665895
41,1.0,0.75,0.8470917
41,1.0,1.0,0.8380882
41,1.0,1.25,0.81296617
41,1.0,1.5,0.8080471
41,1.0,1.75,0.810739
41,1.0,2.0,0.74890155
41,1.25,0.0,0.87079406
41,1.25,0.25,0.87079394
41,1.25,0.5,0.86715156
41,1.25,0.75,0.8464943
41,1.25,1.0,0.81296617
41,1.25,1.25,0.8483808
41,1.25,1.5,0.7964017
41,1.25,1.75,0.840338
41,1.25,2.0,0.74450094
41,1.5,0.0,0.8275549
41,1.5,0.25,0.82755476
41,1.5,0.5,0.8232205
41,1.5,0.75,0.81970793
41,1.5,1.0,0.8080471
41,1.5,1.25,0.7964017
41,1.5,1.5,0.79094785
41,1.5,1.75,0.79460466
41,1.5,2.0,0.733706
41,1.75,0.0,0.8586531
41,1.75,0.25,0.85865295
41,1.75,0.5,0.8563851
41,1.75,0.75,0.83898133
41,1.75,1.0,0.810739
41,1.75,1.25,0.840338
41,1.75,1.5,0.79460466
41,1.75,1.75,0.83556825
41,1.75,2.0,0.74685615
41,2.0,0.0,0.7529545
41,2.0,0.25,0.7529545
41,2.0,0.5,0.75498575
41,2.0,0.75,0.7531161
41,2.0,1.0,0.74890155
41,2.0,1.25,0.7445009
41,2.0,1.5,0.73370606
41,2.0,1.75,0.74685615
41,2.0,2.0,0.704735
42,0.0,0.0,0.9999997
42,0.0,0.25,0.9999997
42,0.0,0.5,0.9999997
42,0.0,0.75,0.99214196
42,0.0,1.0,0.991157
42,0.0,1.25,0.955668
42,0.0,1.5,0.9650302
42,0.0,1.75,0.93614775
42,0.0,2.0,0.8255237
42,0.25,0.0,0.9999997
42,0.25,0.25,0.9999997
42,0.25,0.5,0.9999997
42,0.25,0.75,0.99214196
42,0.25,1.0,0.991157
42,0.25,1.25,0.955668
42,0.25,1.5,0.9650302
42,0.25,1.75,0.93614775
42,0.25,2.0,0.8255237
42,0.5,0.0,0.9999997
42,0.5,0.25,0.9999997
42,0.5,0.5,0.9999997
42,0.5,0.75,0.99214196
42,0.5,1.0,0.991157
42,0.5,1.25,0.955668
42,0.5,1.5,0.9650302
42,0.5,1.75,0.93614775
42,0.5,2.0,0.8255237
42,0.75,0.0,0.9921419
42,0.75,0.25,0.9921419
42,0.75,0.5,0.9921419
42,0.75,0.75,0.9858557
42,0.75,1.0,0.98490554
42,0.75,1.25,0.9525519
42,0.75,1.5,0.9634862
42,0.75,1.75,0.93341357
42,0.75,2.0,0.8234256
42,1.0,0.0,0.99115705
42,1.0,0.25,0.99115705
42,1.0,0.5,0.99115705
42,1.0,0.75,0.98490554
42,1.0,1.0,0.98405385
42,1.0,1.25,0.9519165
42,1.0,1.5,0.9630787
42,1.0,1.75,0.93274546
42,1.0,2.0,0.82274216
42,1.25,0.0,0.955668
42,1.25,0.25,0.955668
42,1.25,0.5,0.955668
42,1.25,0.75,0.9525518
42,1.25,1.0,0.9519165
42,1.25,1.25,0.92807007
42,1.25,1.5,0.940855
42,1.25,1.75,0.9101717
42,1.25,2.0,0.8025327
42,1.5,0.0,0.9650302
42,1.5,0.25,0.9650302
42,1.5,0.5,0.9650302
42,1.5,0.75,0.96348625
42,1.5,1.0,0.9630787
42,1.5,1.25,0.9408551
42,1.5,1.5,0.9574994
42,1.5,1.75,0.92268693
42,1.5,2.0,0.81431425
42,1.75,0.0,0.93614787
42,1.75,0.25,0.93614787
42,1.75,0.5,0.93614787
42,1.75,0.75,0.9334136
42,1.75,1.0,0.9327455
42,1.75,1.25,0.91017157
42,1.75,1.5,0.92268693
42,1.75,1.75,0.89726746
42,1.75,2.0,0.78905165
42,2.0,0.0,0.8255237
42,2.0,0.25,0.8255237
42,2.0,0.5,0.8255237
42,2.0,0.75,0.8234256
42,2.0,1.0,0.82274216
42,2.0,1.25,0.8025327
42,2.0,1.5,0.81431425
42,2.0,1.75,0.7890518
42,2.0,2.0,0.7113359
43,0.0,0.0,0.99999994
43,0.0,0.25,0.99999994
43,0.0,0.5,0.99377966
43,0.0,0.75,0.99091476
43,0.0,1.0,0.98684293
43,0.0,1.25,0.9868103
43,0.0,1.5,0.97678757
43,0.0,1.75,0.91979903
43,0.0,2.0,0.8117787
43,0.25,0.0,0.99999994
43,0.25,0.25,0.99999994
43,0.25,0.5,0.99377966
43,0.25,0.75,0.99091476
43,0.25,1.0,0.98684293
43,0.25,1.25,0.9868103
43,0.25,1.5,0.97678757
43,0.25,1.75,0.91979903
43,0.25,2.0,0.8117787
43,0.5,0.0,0.99377966
43,0.5,0.25,0.99377966
43,0.5,0.5,0.9888035
43,0.5,0.75,0.98601335
43,0.5,1.0,0.98196
43,0.5,1.25,0.9829887
43,0.5,1.5,0.9738562
43,0.5,1.75,0.9168709
43,0.5,2.0,0.8098602
43,0.75,0.0,0.9909148
43,0.75,0.25,0.9909148
43,0.75,0.5,0.9860135
43,0.75,0.75,0.9835039
43,0.75,1.0,0.97982305
43,0.75,1.25,0.9803455
43,0.75,1.5,0.97193617
43,0.75,1.75,0.9153897
43,0.75,2.0,0.8076799
43,1.0,0.0,0.98684293
43,1.0,0.25,0.98684293
43,1.0,0.5,0.98196
43,1.0,0.75,0.97982305
43,1.0,1.0,0.97668403
43,1.0,1.25,0.97645247
43,1.0,1.5,0.9688626
43,1.0,1.75,0.91277504
43,1.0,2.0,0.80420434
43,1.25,0.0,0.9868103
43,1.25,0.25,0.9868103
43,1.25,0.5,0.9829887
43,1.25,0.75,0.9803455
43,1.25,1.0,0.97645247
43,1.25,1.25,0.9783142
43,1.25,1.5,0.9700856
43,1.25,1.75,0.913075
43,1.25,2.0,0.8069844
43,1.5,0.0,0.97678757
43,1.5,0.25,0.97678757
43,1.5,0.5,0.9738562
43,1.5,0.75,0.97193617
43,1.5,1.0,0.9688627
43,1.5,1.25,0.9700855
43,1.5,1.5,0.9644732
43,1.5,1.75,0.9091175
43,1.5,2.0,0.8012627
43,1.75,0.0,0.91979903
43,1.75,0.25,0.91979903
43,1.75,0.5,0.9168709
43,1.75,0.75,0.9153897
43,1.75,1.0,0.91277504
43,1.75,1.25,0.91307503
43,1.75,1.5,0.9091176
43,1.75,1.75,0.8657692
43,1.75,2.0,0.75595975
43,2.0,0.0,0.8117787
43,2.0,0.25,0.8117787
43,2.0,0.5,0.8098602
43,2.0,0.75,0.8076799
43,2.0,1.0,0.80420434
43,2.0,1.25,0.80698454
43,2.0,1.5,0.8012627
43,2.0,1.75,0.75595975
43,2.0,2.0,0.720414
44,0.0,0.0,1.0
44,0.0,0.25,0.9778687
44,0.0,0.5,0.962422
44,0.0,0.75,0.9256084
44,0.0,1.0,0.90290225
44,0.0,1.25,0.8940912
44,0.0,1.5,0.90029526
44,0.0,1.75,0.8484503
44,0.0,2.0,0.8275803
44,0.25,0.0,0.9778687
44,0.25,0.25,0.961247
44,0.25,0.5,0.94848615
44,0.25,0.75,0.9201854
44,0.25,1.0,0.90110457
44,0.25,1.25,0.8949681
44,0.25,1.5,0.8989546
44,0.25,1.75,0.84694505
44,0.25,2.0,0.8352261
44,0.5,0.0,0.962422
44,0.5,0.25,0.94848615
44,0.5,0.5,0.938497
44,0.5,0.75,0.91491854
44,0.5,1.0,0.89799327
44,0.5,1.25,0.89325315
44,0.5,1.5,0.8953369
44,0.5,1.75,0.8450303
44,0.5,2.0,0.8380444
44,0.75,0.0,0.9256083
44,0.75,0.25,0.9201854
44,0.75,0.5,0.9149184
44,0.75,0.75,0.906134
44,0.75,1.0,0.89786834
44,0.75,1.25,0.8967697
44,0.75,1.5,0.8948655
44,0.75,1.75,0.8430239
44,0.75,2.0,0.85166395
44,1.0,0.0,0.90290225
44,1.0,0.25,0.90110457
44,1.0,0.5,0.8979933
44,1.0,0.75,0.8978684
44,1.0,1.0,0.903239
44,1.0,1.25,0.9017098
44,1.0,1.5,0.8960505
44,1.0,1.75,0.8395314
44,1.0,2.0,0.8596064
44,1.25,0.0,0.8940912
44,1.25,0.25,0.8949681
44,1.25,0.5,0.89325315
44,1.25,0.75,0.8967697
44,1.25,1.0,0.9017099
44,1.25,1.25,0.9034511
44,1.25,1.5,0.8959176
44,1.25,1.75,0.83943605
44,1.25,2.0,0.8639592
44,1.5,0.0,0.90029526
44,1.5,0.25,0.8989546
44,1.5,0.5,0.8953369
44,1.5,0.75,0.8948654
44,1.5,1.0,0.8960505
44,1.5,1.25,0.89591765
44,1.5,1.5,0.89194703
44,1.5,1.75,0.83570707
44,1.5,2.0,0.8561728
44,1.75,0.0,0.8484503
44,1.75,0.25,0.84694505
44,1.75,0.5,0.8450302
44,1.75,0.75,0.8430239
44,1.75,1.0,0.8395314
44,1.75,1.25,0.83943605
44,1.75,1.5,0.83570707
44,1.75,1.75,0.79631215
44,1.75,2.0,0.8032156
44,2.0,0.0,0.8275803
44,2.0,0.25,0.8352261
44,2.0,0.5,0.8380444
44,2.0,0.75,0.85166395
44,2.0,1.0,0.8596063
44,2.0,1.25,0.8639592
44,2.0,1.5,0.8561728
44,2.0,1.75,0.8032156
44,2.0,2.0,0.8488533
45,0.0,0.0,0.9999997
45,0.0,0.25,0.9999997
45,0.0,0.5,0.9879837
45,0.0,0.75,0.9761316
45,0.0,1.0,0.95405805
45,0.0,1.25,0.89699125
45,0.0,1.5,0.8529686
45,0.0,1.75,0.87661964
45,0.0,2.0,0.72229433
45,0.25,0.0,0.9999997
45,0.25,0.25,0.9999997
45,0.25,0.5,0.9879837
45,0.25,0.75,0.9761316
45,0.25,1.0,0.95405805
45,0.25,1.25,0.89699125
45,0.25,1.5,0.8529686
45,0.25,1.75,0.87661964
45,0.25,2.0,0.72229433
45,0.5,0.0,0.9879837
45,0.5,0.25,0.9879837
45,0.5,0.5,0.9783709
45,0.5,0.75,0.9652437
45,0.5,1.0,0.9445845
45,0.5,1.25,0.8998764
45,0.5,1.5,0.8491432
45,0.5,1.75,0.872323
45,0.5,2.0,0.7245276
45,0.75,0.0,0.9761316
45,0.75,0.25,0.9761316
45,0.75,0.5,0.9652437
45,0.75,0.75,0.9553102
45,0.75,1.0,0.93498564
45,0.75,1.25,0.88458025
45,0.75,1.5,0.8444696
45,0.75,1.75,0.86281824
45,0.75,2.0,0.71603394
45,1.0,0.0,0.95405805
45,1.0,0.25,0.95405805
45,1.0,0.5,0.9445844
45,1.0,0.75,0.9349858
45,1.0,1.0,0.9172722
45,1.0,1.25,0.8725363
45,1.0,1.5,0.8349663
45,1.0,1.75,0.8499168
45,1.0,2.0,0.709198
45,1.25,0.0,0.89699113
45,1.25,0.25,0.89699113
45,1.25,0.5,0.8998764
45,1.25,0.75,0.88458025
45,1.25,1.0,0.8725363
45,1.25,1.25,0.8964734
45,1.25,1.5,0.81789446
45,1.25,1.75,0.83256996
45,1.25,2.0,0.72793555
45,1.5,0.0,0.8529686
45,1.5,0.25,0.8529686
45,1.5,0.5,0.84914327
45,1.5,0.75,0.8444696
45,1.5,1.0,0.8349663
45,1.5,1.25,0.81789446
45,1.5,1.5,0.79718703
45,1.5,1.75,0.7898375
45,1.5,2.0,0.6828352
45,1.75,0.0,0.8766196
45,1.75,0.25,0.8766196
45,1.75,0.5,0.872323
45,1.75,0.75,0.8628183
45,1.75,1.0,0.8499168
45,1.75,1.25,0.83256996
45,1.75,1.5,0.7898375
45,1.75,1.75,0.8019186
45,1.75,2.0,0.68528306
45,2.0,0.0,0.7222944
45,2.0,0.25,0.7222944
45,2.0,0.5,0.7245276
45,2.0,0.75,0.7160341
45,2.0,1.0,0.709198
45,2.0,1.25,0.72793555
45,2.0,1.5,0.6828352
45,2.0,1.75,0.68528306
45,2.0,2.0,0.6351512
46,0.0,0.0,1.0000001
46,0.0,0.25,1.0000001
46,0.0,0.5,1.0000001
46,0.0,0.75,0.94851625
46,0.0,1.0,0.97946304
46,0.0,1.25,0.9306595
46,0.0,1.5,0.9180989
46,0.0,1.75,0.87614805
46,0.0,2.0,0.78150004
46,0.25,0.0,1.0000001
46,0.25,0.25,1.0000001
46,0.25,0.5,1.0000001
46,0.25,0.75,0.94851625
46,0.25,1.0,0.97946304
46,0.25,1.25,0.9306595
46,0.25,1.5,0.9180989
46,0.25,1.75,0.87614805
46,0.25,2.0,0.78150004
46,0.5,0.0,1.0000001
46,0.5,0.25,1.0000001
46,0.5,0.5,1.0000001
46,0.5,0.75,0.94851625
46,0.5,1.0,0.97946304
46,0.5,1.25,0.9306595
46,0.5,1.5,0.9180989
46,0.5,1.75,0.87614805
46,0.5,2.0,0.78150004
46,0.75,0.0,0.94851625
46,0.75,0.25,0.94851625
46,0.75,0.5,0.94851625
46,0.75,0.75,0.9091693
